NAICS,NAICS_TITLE,I_GROUP,OCC_TITLE,TOT_EMP,PCT_TOTAL,A_MEAN,A_MEDIAN,IDS,PARENTS
000000,Cross-industry,cross-industry,Set and Exhibit Designers,6850.0,,62960.0,54860.0,0,
000000,Cross-industry,cross-industry,"Designers, All Other",10190.0,,73480.0,62310.0,0,
000000,Cross-industry,cross-industry,Actors,30100.0,,,,0,
000000,Cross-industry,cross-industry,Producers and Directors,138250.0,,101950.0,79000.0,0,
000000,Cross-industry,cross-industry,Athletes and Sports Competitors,12320.0,,116930.0,77300.0,0,
000000,Cross-industry,cross-industry,Coaches and Scouts,193740.0,,50550.0,38970.0,0,
000000,Cross-industry,cross-industry,"Umpires, Referees, and Other Sports Officials",9620.0,,51710.0,35860.0,0,
000000,Cross-industry,cross-industry,Dancers,3850.0,,,,0,
000000,Cross-industry,cross-industry,Choreographers,3990.0,,49630.0,42700.0,0,
000000,Cross-industry,cross-industry,Music Directors and Composers,9560.0,,65080.0,49130.0,0,
000000,Cross-industry,cross-industry,Musicians and Singers,24080.0,,,,0,
000000,Cross-industry,cross-industry,"Disc Jockeys, Except Radio",4770.0,,,,0,
000000,Cross-industry,cross-industry,"Entertainers and Performers, Sports and Related Workers, All Other",8300.0,,,,0,
000000,Cross-industry,cross-industry,Broadcast Announcers and Radio Disc Jockeys,24580.0,,56110.0,37630.0,0,
000000,Cross-industry,cross-industry,"News Analysts, Reporters, and Journalists",39080.0,,63230.0,48370.0,0,
000000,Cross-industry,cross-industry,Public Relations Specialists,242710.0,,73250.0,62800.0,0,
000000,Cross-industry,cross-industry,Editors,88780.0,,76400.0,63350.0,0,
000000,Cross-industry,cross-industry,Technical Writers,47620.0,,81470.0,78060.0,0,
000000,Cross-industry,cross-industry,Writers and Authors,49410.0,,81120.0,69510.0,0,
000000,Cross-industry,cross-industry,Interpreters and Translators,52170.0,,58400.0,49110.0,0,
000000,Cross-industry,cross-industry,Court Reporters and Simultaneous Captioners,12300.0,,65240.0,60380.0,0,
000000,Cross-industry,cross-industry,"Media and Communication Workers, All Other",16540.0,,59400.0,49900.0,0,
000000,Cross-industry,cross-industry,Audio and Video Technicians,50590.0,,55310.0,48820.0,0,
000000,Cross-industry,cross-industry,Broadcast Technicians,25270.0,,51280.0,44740.0,0,
000000,Cross-industry,cross-industry,Sound Engineering Technicians,10800.0,,67360.0,60500.0,0,
000000,Cross-industry,cross-industry,Lighting Technicians,4280.0,,58020.0,51470.0,0,
000000,Cross-industry,cross-industry,Photographers,38420.0,,48210.0,38950.0,0,
000000,Cross-industry,cross-industry,"Camera Operators, Television, Video, and Film",20280.0,,61740.0,49230.0,0,
000000,Cross-industry,cross-industry,Film and Video Editors,28030.0,,76000.0,62680.0,0,
000000,Cross-industry,cross-industry,"Media and Communication Equipment Workers, All Other",16670.0,,69290.0,63250.0,0,
000000,Cross-industry,cross-industry,Healthcare Practitioners and Technical Occupations,8787730.0,,91100.0,75040.0,0,
000000,Cross-industry,cross-industry,Chiropractors,35810.0,,81240.0,75000.0,0,
000000,Cross-industry,cross-industry,"Dentists, General",108680.0,,167160.0,160370.0,0,
000000,Cross-industry,cross-industry,Oral and Maxillofacial Surgeons,5330.0,,311460.0,208000.0,0,
000000,Cross-industry,cross-industry,Orthodontists,5140.0,,267280.0,208000.0,0,
000000,Cross-industry,cross-industry,Prosthodontists,790.0,,143730.0,100950.0,0,
000000,Cross-industry,cross-industry,"Dentists, All Other Specialists",4750.0,,179400.0,175160.0,0,
000000,Cross-industry,cross-industry,Dietitians and Nutritionists,66690.0,,65620.0,61650.0,0,
000000,Cross-industry,cross-industry,Optometrists,38720.0,,125440.0,124300.0,0,
000000,Cross-industry,cross-industry,Pharmacists,312550.0,,125690.0,128570.0,0,
000000,Cross-industry,cross-industry,Physician Assistants,132940.0,,119460.0,121530.0,0,
000000,Cross-industry,cross-industry,Podiatrists,8840.0,,158380.0,145840.0,0,
000000,Cross-industry,cross-industry,Occupational Therapists,127830.0,,89470.0,85570.0,0,
000000,Cross-industry,cross-industry,Physical Therapists,225350.0,,92920.0,95620.0,0,
000000,Cross-industry,cross-industry,Radiation Therapists,16050.0,,94000.0,82790.0,0,
000000,Cross-industry,cross-industry,Recreational Therapists,16980.0,,53900.0,47940.0,0,
000000,Cross-industry,cross-industry,Respiratory Therapists,133410.0,,68190.0,61830.0,0,
000000,Cross-industry,cross-industry,Speech-Language Pathologists,147470.0,,85820.0,79060.0,0,
000000,Cross-industry,cross-industry,Exercise Physiologists,6860.0,,54030.0,47940.0,0,
000000,Cross-industry,cross-industry,"Therapists, All Other",13490.0,,65030.0,59500.0,0,
000000,Cross-industry,cross-industry,Veterinarians,77260.0,,109920.0,100370.0,0,
000000,Cross-industry,cross-industry,Registered Nurses,3047530.0,,82750.0,77600.0,0,
000000,Cross-industry,cross-industry,Nurse Anesthetists,43950.0,,202470.0,195610.0,0,
000000,Cross-industry,cross-industry,Nurse Midwives,7750.0,,114210.0,112830.0,0,
000000,Cross-industry,cross-industry,Nurse Practitioners,234690.0,,118040.0,120680.0,0,
000000,Cross-industry,cross-industry,Audiologists,13240.0,,86050.0,78950.0,0,
000000,Cross-industry,cross-industry,Anesthesiologists,31130.0,,331190.0,208000.0,0,
000000,Cross-industry,cross-industry,Cardiologists,18610.0,,353970.0,208000.0,0,
000000,Cross-industry,cross-industry,Dermatologists,9230.0,,302740.0,208000.0,0,
000000,Cross-industry,cross-industry,Emergency Medicine Physicians,36180.0,,310640.0,208000.0,0,
000000,Cross-industry,cross-industry,Family Medicine Physicians,102930.0,,235930.0,208000.0,0,
000000,Cross-industry,cross-industry,General Internal Medicine Physicians,58260.0,,242190.0,208000.0,0,
000000,Cross-industry,cross-industry,Neurologists,7120.0,,267660.0,208000.0,0,
000000,Cross-industry,cross-industry,Obstetricians and Gynecologists,21570.0,,296210.0,208000.0,0,
000000,Cross-industry,cross-industry,"Pediatricians, General",33620.0,,198420.0,170480.0,0,
000000,Cross-industry,cross-industry,"Physicians, Pathologists",11010.0,,267180.0,208000.0,0,
000000,Cross-industry,cross-industry,Psychiatrists,25520.0,,249760.0,208000.0,0,
000000,Cross-industry,cross-industry,Radiologists,29530.0,,301720.0,208000.0,0,
000000,Cross-industry,cross-industry,"Physicians, All Other",256670.0,,231500.0,208000.0,0,
000000,Cross-industry,cross-industry,"Ophthalmologists, Except Pediatric",11610.0,,270090.0,208000.0,0,
000000,Cross-industry,cross-industry,"Orthopedic Surgeons, Except Pediatric",16260.0,,306220.0,208000.0,0,
000000,Cross-industry,cross-industry,Pediatric Surgeons,820.0,,290310.0,208000.0,0,
000000,Cross-industry,cross-industry,"Surgeons, All Other",29590.0,,297800.0,208000.0,0,
000000,Cross-industry,cross-industry,Acupuncturists,7250.0,,71770.0,60570.0,0,
000000,Cross-industry,cross-industry,Dental Hygienists,207190.0,,81360.0,77810.0,0,
000000,Cross-industry,cross-industry,"Healthcare Diagnosing or Treating Practitioners, All Other",26250.0,,113230.0,100300.0,0,
000000,Cross-industry,cross-industry,Clinical Laboratory Technologists and Technicians,318780.0,,56910.0,57800.0,0,
000000,Cross-industry,cross-industry,Cardiovascular Technologists and Technicians,55760.0,,62020.0,60570.0,0,
000000,Cross-industry,cross-industry,Diagnostic Medical Sonographers,78640.0,,80680.0,77740.0,0,
000000,Cross-industry,cross-industry,Nuclear Medicine Technologists,17140.0,,84850.0,78760.0,0,
000000,Cross-industry,cross-industry,Radiologic Technologists and Technicians,216380.0,,66490.0,61370.0,0,
000000,Cross-industry,cross-industry,Magnetic Resonance Imaging Technologists,38070.0,,77820.0,77360.0,0,
000000,Cross-industry,cross-industry,Medical Dosimetrists,2400.0,,124750.0,127270.0,0,
000000,Cross-industry,cross-industry,Emergency Medical Technicians,161400.0,,36690.0,35470.0,0,
000000,Cross-industry,cross-industry,Paramedics,96510.0,,49500.0,46770.0,0,
000000,Cross-industry,cross-industry,Dietetic Technicians,21610.0,,34160.0,29520.0,0,
000000,Cross-industry,cross-industry,Pharmacy Technicians,436630.0,,37970.0,36740.0,0,
000000,Cross-industry,cross-industry,Psychiatric Technicians,93410.0,,38000.0,36570.0,0,
000000,Cross-industry,cross-industry,Surgical Technologists,109060.0,,53590.0,48530.0,0,
000000,Cross-industry,cross-industry,Veterinary Technologists and Technicians,118670.0,,38250.0,36850.0,0,
000000,Cross-industry,cross-industry,Ophthalmic Medical Technicians,65700.0,,41120.0,37180.0,0,
000000,Cross-industry,cross-industry,Licensed Practical and Licensed Vocational Nurses,641240.0,,51850.0,48070.0,0,
000000,Cross-industry,cross-industry,Medical Records Specialists,180570.0,,48310.0,46660.0,0,
000000,Cross-industry,cross-industry,"Opticians, Dispensing",73270.0,,43060.0,37570.0,0,
000000,Cross-industry,cross-industry,Orthotists and Prosthetists,10410.0,,79820.0,75440.0,0,
000000,Cross-industry,cross-industry,Hearing Aid Specialists,10790.0,,59960.0,59500.0,0,
000000,Cross-industry,cross-industry,"Health Technologists and Technicians, All Other",140770.0,,49230.0,45720.0,0,
000000,Cross-industry,cross-industry,Health Information Technologists and Medical Registrars,37900.0,,61410.0,55560.0,0,
000000,Cross-industry,cross-industry,Athletic Trainers,26070.0,,54650.0,48420.0,0,
000000,Cross-industry,cross-industry,Genetic Counselors,2740.0,,86640.0,80150.0,0,
000000,Cross-industry,cross-industry,Surgical Assistants,17250.0,,59170.0,48320.0,0,
000000,Cross-industry,cross-industry,"Healthcare Practitioners and Technical Workers, All Other",44100.0,,64880.0,58750.0,0,
000000,Cross-industry,cross-industry,Healthcare Support Occupations,6603680.0,,33330.0,29880.0,0,
000000,Cross-industry,cross-industry,Home Health and Personal Care Aides,3366480.0,,29260.0,29430.0,0,
000000,Cross-industry,cross-industry,Nursing Assistants,1314830.0,,33250.0,30310.0,0,
000000,Cross-industry,cross-industry,Orderlies,45160.0,,33440.0,29990.0,0,
000000,Cross-industry,cross-industry,Psychiatric Aides,39140.0,,34640.0,30260.0,0,
000000,Cross-industry,cross-industry,Occupational Therapy Assistants,41980.0,,63560.0,61730.0,0,
000000,Cross-industry,cross-industry,Occupational Therapy Aides,3370.0,,39230.0,33560.0,0,
000000,Cross-industry,cross-industry,Physical Therapist Assistants,93660.0,,60740.0,61180.0,0,
000000,Cross-industry,cross-industry,Physical Therapist Aides,42390.0,,30370.0,29200.0,0,
000000,Cross-industry,cross-industry,Massage Therapists,81030.0,,49260.0,46910.0,0,
000000,Cross-industry,cross-industry,Dental Assistants,347170.0,,42510.0,38660.0,0,
000000,Cross-industry,cross-industry,Medical Assistants,727760.0,,38190.0,37190.0,0,
000000,Cross-industry,cross-industry,Medical Equipment Preparers,61170.0,,42420.0,38220.0,0,
000000,Cross-industry,cross-industry,Medical Transcriptionists,55830.0,,34220.0,30100.0,0,
000000,Cross-industry,cross-industry,Pharmacy Aides,43560.0,,34560.0,29930.0,0,
000000,Cross-industry,cross-industry,Veterinary Assistants and Laboratory Animal Caretakers,98970.0,,31780.0,29780.0,0,
000000,Cross-industry,cross-industry,Phlebotomists,132750.0,,38450.0,37380.0,0,
000000,Cross-industry,cross-industry,"Healthcare Support Workers, All Other",108410.0,,40690.0,37740.0,0,
000000,Cross-industry,cross-industry,Protective Service Occupations,3385030.0,,53420.0,46590.0,0,
000000,Cross-industry,cross-industry,First-Line Supervisors of Correctional Officers,54470.0,,69750.0,62220.0,0,
000000,Cross-industry,cross-industry,First-Line Supervisors of Police and Detectives,128230.0,,98760.0,99330.0,0,
000000,Cross-industry,cross-industry,First-Line Supervisors of Firefighting and Prevention Workers,80890.0,,83270.0,78230.0,0,
000000,Cross-industry,cross-industry,First-Line Supervisors of Security Workers,55450.0,,55080.0,50240.0,0,
000000,Cross-industry,cross-industry,"First-Line Supervisors of Protective Service Workers, All Other",23780.0,,63910.0,61010.0,0,
000000,Cross-industry,cross-industry,Firefighters,317310.0,,55290.0,50700.0,0,
000000,Cross-industry,cross-industry,Fire Inspectors and Investigators,14600.0,,69680.0,64600.0,0,
000000,Cross-industry,cross-industry,Forest Fire Inspectors and Prevention Specialists,2770.0,,54340.0,42600.0,0,
000000,Cross-industry,cross-industry,Bailiffs,16420.0,,52340.0,48320.0,0,
000000,Cross-industry,cross-industry,Correctional Officers and Jailers,392600.0,,53420.0,47920.0,0,
000000,Cross-industry,cross-industry,Detectives and Criminal Investigators,107890.0,,90370.0,83640.0,0,
000000,Cross-industry,cross-industry,Fish and Game Wardens,6730.0,,58190.0,60730.0,0,
000000,Cross-industry,cross-industry,Parking Enforcement Workers,7450.0,,46050.0,46590.0,0,
000000,Cross-industry,cross-industry,Police and Sheriff's Patrol Officers,665380.0,,70750.0,64610.0,0,
000000,Cross-industry,cross-industry,Transit and Railroad Police,3590.0,,69570.0,64930.0,0,
000000,Cross-industry,cross-industry,Animal Control Workers,11600.0,,42620.0,39160.0,0,
000000,Cross-industry,cross-industry,Private Detectives and Investigators,28860.0,,60970.0,59380.0,0,
000000,Cross-industry,cross-industry,Gambling Surveillance Officers and Gambling Investigators,9190.0,,38080.0,35450.0,0,
000000,Cross-industry,cross-industry,Security Guards,1057100.0,,35830.0,31470.0,0,
000000,Cross-industry,cross-industry,Crossing Guards and Flaggers,82690.0,,35670.0,31450.0,0,
000000,Cross-industry,cross-industry,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",114320.0,,27320.0,25630.0,0,
000000,Cross-industry,cross-industry,Transportation Security Screeners,48320.0,,46380.0,45470.0,0,
000000,Cross-industry,cross-industry,School Bus Monitors,55310.0,,30220.0,29100.0,0,
000000,Cross-industry,cross-industry,"Protective Service Workers, All Other",100110.0,,42160.0,38210.0,0,
000000,Cross-industry,cross-industry,Food Preparation and Serving Related Occupations,11201480.0,,29450.0,28400.0,0,
000000,Cross-industry,cross-industry,Chefs and Head Cooks,129810.0,,56920.0,50160.0,0,
000000,Cross-industry,cross-industry,First-Line Supervisors of Food Preparation and Serving Workers,1040600.0,,39150.0,36570.0,0,
000000,Cross-industry,cross-industry,"Cooks, Fast Food",768130.0,,25490.0,24180.0,0,
000000,Cross-industry,cross-industry,"Cooks, Institution and Cafeteria",392860.0,,31520.0,29910.0,0,
000000,Cross-industry,cross-industry,"Cooks, Private Household",440.0,,43260.0,42920.0,0,
000000,Cross-industry,cross-industry,"Cooks, Restaurant",1193860.0,,31630.0,30010.0,0,
000000,Cross-industry,cross-industry,"Cooks, Short Order",124800.0,,28110.0,28560.0,0,
000000,Cross-industry,cross-industry,"Cooks, All Other",18170.0,,33390.0,30720.0,0,
000000,Cross-industry,cross-industry,Food Preparation Workers,783350.0,,28810.0,28780.0,0,
000000,Cross-industry,cross-industry,Bartenders,485330.0,,30340.0,26350.0,0,
000000,Cross-industry,cross-industry,Fast Food and Counter Workers,3095120.0,,26060.0,25100.0,0,
000000,Cross-industry,cross-industry,Waiters and Waitresses,1804030.0,,29010.0,26000.0,0,
000000,Cross-industry,cross-industry,"Food Servers, Nonrestaurant",243030.0,,29500.0,28730.0,0,
000000,Cross-industry,cross-industry,Dining Room and Cafeteria Attendants and Bartender Helpers,336970.0,,27690.0,27170.0,0,
000000,Cross-industry,cross-industry,Dishwashers,377040.0,,27350.0,28130.0,0,
000000,Cross-industry,cross-industry,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",324690.0,,26000.0,24600.0,0,
000000,Cross-industry,cross-industry,"Food Preparation and Serving Related Workers, All Other",83240.0,,28760.0,29120.0,0,
000000,Cross-industry,cross-industry,Building and Grounds Cleaning and Maintenance Occupations,4108810.0,,33750.0,30240.0,0,
000000,Cross-industry,cross-industry,First-Line Supervisors of Housekeeping and Janitorial Workers,153640.0,,45100.0,39630.0,0,
000000,Cross-industry,cross-industry,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",116380.0,,53270.0,48800.0,0,
000000,Cross-industry,cross-industry,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",2036680.0,,31860.0,29760.0,0,
000000,Cross-industry,cross-industry,Maids and Housekeeping Cleaners,723430.0,,29580.0,28780.0,0,
000000,Cross-industry,cross-industry,"Building Cleaning Workers, All Other",17350.0,,38530.0,34350.0,0,
000000,Cross-industry,cross-industry,Pest Control Workers,85370.0,,40640.0,37540.0,0,
000000,Cross-industry,cross-industry,Landscaping and Groundskeeping Workers,892450.0,,35240.0,34430.0,0,
