AREA_TITLE,PRIM_STATE,OCC_TITLE,TOT_EMP,LOC_QUOTIENT,RPP_ADJUSTED_A_MEAN,RPP_ADJUSTED_A_MEDIAN
Tennessee,TN,"Computer Science Teachers, Postsecondary",550.0,0.69,85004.51273471724,70982.0151011513
Texas,TX,"Computer Science Teachers, Postsecondary",2610.0,0.8,88191.10271872653,81886.66219975229
Utah,UT,"Computer Science Teachers, Postsecondary",450.0,1.09,106594.63802435723,102905.10825439783
Virginia,VA,"Computer Science Teachers, Postsecondary",1840.0,1.83,88425.66338802088,75724.98484522576
Washington,WA,"Computer Science Teachers, Postsecondary",690.0,0.8,89773.6143637783,72085.22753363641
West Virginia,WV,"Computer Science Teachers, Postsecondary",190.0,1.1,65698.57761422606,53160.42880909622
Wisconsin,WI,"Computer Science Teachers, Postsecondary",610.0,0.83,103313.44338864667,87244.36778900232
Wyoming,WY,"Computer Science Teachers, Postsecondary",40.0,0.52,84447.26421492484,83233.06132271544
Alabama,AL,"Mathematical Science Teachers, Postsecondary",860.0,1.42,84275.97317872905,70411.50909359081
Alaska,AK,"Mathematical Science Teachers, Postsecondary",40.0,0.47,74943.26831930601,75546.49125326746
Arizona,AZ,"Mathematical Science Teachers, Postsecondary",1260.0,1.39,72331.75835650995,65828.5170748855
Arkansas,AR,"Mathematical Science Teachers, Postsecondary",450.0,1.22,65805.802448432,56537.53703393147
California,CA,"Mathematical Science Teachers, Postsecondary",4080.0,0.79,127668.89988103438,114242.77932323766
Colorado,CO,"Mathematical Science Teachers, Postsecondary",890.0,1.08,78478.57954159346,74847.82883049054
Connecticut,CT,"Mathematical Science Teachers, Postsecondary",530.0,1.07,90065.59262399735,79393.39005682095
Delaware,DE,"Mathematical Science Teachers, Postsecondary",170.0,1.25,86652.94798161286,79476.23289003552
District of Columbia,DC,"Mathematical Science Teachers, Postsecondary",240.0,1.14,78340.26835383882,70000.26961202829
Florida,FL,"Mathematical Science Teachers, Postsecondary",1380.0,0.51,75727.10243517696,74839.79098885931
Georgia,GA,"Mathematical Science Teachers, Postsecondary",950.0,0.69,64989.977449260834,63914.64127620479
Hawaii,HI,"Mathematical Science Teachers, Postsecondary",230.0,1.33,64560.57300820475,68093.29930140337
Idaho,ID,"Mathematical Science Teachers, Postsecondary",210.0,0.88,83126.30753138076,69571.56555090655
Illinois,IL,"Mathematical Science Teachers, Postsecondary",2150.0,1.22,78462.1149370883,75720.82199345244
Indiana,IN,"Mathematical Science Teachers, Postsecondary",720.0,0.78,88057.36776837223,81522.61821318812
Iowa,IA,"Mathematical Science Teachers, Postsecondary",580.0,1.24,85231.33261879242,71253.12611647017
Kansas,KS,"Mathematical Science Teachers, Postsecondary",430.0,1.02,62683.06328641794,54477.44002106257
Kentucky,KY,"Mathematical Science Teachers, Postsecondary",410.0,0.71,78957.4076567479,69296.71020151698
Louisiana,LA,"Mathematical Science Teachers, Postsecondary",320.0,0.57,83910.33787633113,70577.1506200973
Maine,ME,"Mathematical Science Teachers, Postsecondary",200.0,1.08,78843.68088061313,75819.14510570445
Maryland,MD,"Mathematical Science Teachers, Postsecondary",940.0,1.18,76734.79378289072,73082.1008632782
Massachusetts,MA,"Mathematical Science Teachers, Postsecondary",1110.0,1.04,93069.30693069306,74412.27535075782
Michigan,MI,"Mathematical Science Teachers, Postsecondary",1490.0,1.17,97609.62515781992,86204.15265296596
Minnesota,MN,"Mathematical Science Teachers, Postsecondary",830.0,0.97,89277.91268301109,80164.18926470439
Mississippi,MS,"Mathematical Science Teachers, Postsecondary",340.0,0.98,80299.3037031905,70010.73890601726
Missouri,MO,"Mathematical Science Teachers, Postsecondary",740.0,0.86,83936.44997935275,77883.54958596858
Montana,MT,"Mathematical Science Teachers, Postsecondary",250.0,1.68,74349.9295597759,67000.12013061474
Nebraska,NE,"Mathematical Science Teachers, Postsecondary",280.0,0.92,84445.9460932306,69917.4940872579
Nevada,NV,"Mathematical Science Teachers, Postsecondary",190.0,0.48,81387.43811686884,77138.04255675455
New Hampshire,NH,"Mathematical Science Teachers, Postsecondary",180.0,0.89,91717.88118232368,75729.19715149741
New Jersey,NJ,"Mathematical Science Teachers, Postsecondary",1420.0,1.18,96151.20211917616,74922.7765607384
New Mexico,NM,"Mathematical Science Teachers, Postsecondary",150.0,0.64,87868.57530559356,85755.2804564717
New York,NY,"Mathematical Science Teachers, Postsecondary",3690.0,1.36,99265.78024547048,90115.42957334891
North Carolina,NC,"Mathematical Science Teachers, Postsecondary",1730.0,1.25,84270.56127072117,68120.03624540269
North Dakota,ND,"Mathematical Science Teachers, Postsecondary",170.0,1.33,83411.08415749208,80271.78029263581
Ohio,OH,"Mathematical Science Teachers, Postsecondary",1780.0,1.09,91229.62610454363,84080.51136179279
Oklahoma,OK,"Mathematical Science Teachers, Postsecondary",460.0,0.94,67741.97121935547,68218.32522792985
Oregon,OR,"Mathematical Science Teachers, Postsecondary",660.0,1.15,108228.51153039833,98241.32308409039
Pennsylvania,PA,"Mathematical Science Teachers, Postsecondary",1780.0,1.02,91842.98180988057,80553.27847589005
Rhode Island,RI,"Mathematical Science Teachers, Postsecondary",220.0,1.56,109548.11281016428,96401.94743493041
South Carolina,SC,"Mathematical Science Teachers, Postsecondary",420.0,0.65,86399.19737867289,68201.46649162691
South Dakota,SD,"Mathematical Science Teachers, Postsecondary",150.0,1.17,72293.0324913752,67922.393424074
Tennessee,TN,"Mathematical Science Teachers, Postsecondary",810.0,0.86,79600.23774407292,67900.14748937856
Texas,TX,"Mathematical Science Teachers, Postsecondary",4310.0,1.13,68293.02958315569,62567.257517613856
Utah,UT,"Mathematical Science Teachers, Postsecondary",370.0,0.77,83738.58254397835,81507.949932341
Vermont,VT,"Mathematical Science Teachers, Postsecondary",70.0,0.77,86793.02655584837,82353.53740117575
Virginia,VA,"Mathematical Science Teachers, Postsecondary",1480.0,1.26,77690.21685993078,63131.85631318563
Washington,WA,"Mathematical Science Teachers, Postsecondary",860.0,0.85,82637.64522202323,71616.84345869494
West Virginia,WV,"Mathematical Science Teachers, Postsecondary",300.0,1.43,55011.403325143496,53149.41110364355
Wisconsin,WI,"Mathematical Science Teachers, Postsecondary",780.0,0.9,84834.00644905567,68454.26205448489
Wyoming,WY,"Mathematical Science Teachers, Postsecondary",110.0,1.37,74066.37642477412,67339.03607604628
Alabama,AL,"Architecture Teachers, Postsecondary",100.0,1.18,130963.5915996324,114603.07015055764
Arizona,AZ,"Architecture Teachers, Postsecondary",210.0,1.73,81853.99241116199,65828.5170748855
California,CA,"Architecture Teachers, Postsecondary",170.0,0.25,124404.0537760405,115772.33736146765
Colorado,CO,"Architecture Teachers, Postsecondary",140.0,1.26,85545.9231717617,79585.27895620771
District of Columbia,DC,"Architecture Teachers, Postsecondary",70.0,2.44,94382.1840371705,87273.41355789019
Florida,FL,"Architecture Teachers, Postsecondary",110.0,0.3,87252.29222123632,79552.40067041309
Idaho,ID,"Architecture Teachers, Postsecondary",60.0,1.8,114812.15132496513,113613.5808926081
Illinois,IL,"Architecture Teachers, Postsecondary",160.0,0.68,95698.73387764761,88796.19768863644
Iowa,IA,"Architecture Teachers, Postsecondary",40.0,0.7,104724.90175062524,112774.65166130762
Kansas,KS,"Architecture Teachers, Postsecondary",120.0,2.11,87223.14249042861,89340.36881424356
Maryland,MD,"Architecture Teachers, Postsecondary",80.0,0.77,78363.44294550145,75209.7003473824
Massachusetts,MA,"Architecture Teachers, Postsecondary",440.0,3.06,67261.03890009853,58401.76434705081
Michigan,MI,"Architecture Teachers, Postsecondary",100.0,0.57,100718.27952425917,86405.73774840057
Mississippi,MS,"Architecture Teachers, Postsecondary",50.0,1.08,94479.27853027101,89028.99504624658
Nevada,NV,"Architecture Teachers, Postsecondary",30.0,0.62,92084.1924578462,85804.29754142114
New Jersey,NJ,"Architecture Teachers, Postsecondary",120.0,0.73,90587.44809759942,89854.16914912143
New York,NY,"Architecture Teachers, Postsecondary",1070.0,2.92,128296.68322618352,118342.7089421391
North Carolina,NC,"Architecture Teachers, Postsecondary",160.0,0.86,84963.48808698896,87394.06215020521
Ohio,OH,"Architecture Teachers, Postsecondary",130.0,0.57,103656.75596750992,106068.6358277723
Oklahoma,OK,"Architecture Teachers, Postsecondary",50.0,0.69,102970.01185346021,90219.2336239462
Oregon,OR,"Architecture Teachers, Postsecondary",140.0,1.85,84284.49413774362,75015.52915599037
Pennsylvania,PA,"Architecture Teachers, Postsecondary",490.0,2.07,100289.5061792448,87225.41013375393
Rhode Island,RI,"Architecture Teachers, Postsecondary",70.0,3.54,120274.67844792963,98948.89452700254
Tennessee,TN,"Architecture Teachers, Postsecondary",50.0,0.41,107171.94619939683,101052.23765601956
Texas,TX,"Architecture Teachers, Postsecondary",450.0,0.87,68770.17725528416,64881.93133134353
Utah,UT,"Architecture Teachers, Postsecondary",110.0,1.62,86476.65764546684,81507.949932341
Virginia,VA,"Architecture Teachers, Postsecondary",300.0,1.92,96149.70961497095,99337.10084280098
Alabama,AL,"Engineering Teachers, Postsecondary",550.0,1.14,147709.86736858825,141186.08107648147
Alaska,AK,"Engineering Teachers, Postsecondary",70.0,0.94,95615.62251649289,97789.14007219525
Arizona,AZ,"Engineering Teachers, Postsecondary",770.0,1.06,106088.64672615047,102180.4985473682
Arkansas,AR,"Engineering Teachers, Postsecondary",200.0,0.65,120677.51131980546,110257.7002627313
California,CA,"Engineering Teachers, Postsecondary",1950.0,0.47,129869.31670796176,120173.17101532241
Colorado,CO,"Engineering Teachers, Postsecondary",1150.0,1.74,109204.05013154191,96467.29897387607
Connecticut,CT,"Engineering Teachers, Postsecondary",410.0,1.05,89227.41050456614,76040.66157909612
District of Columbia,DC,"Engineering Teachers, Postsecondary",170.0,1.03,98327.50671783304,89547.14166314673
Florida,FL,"Engineering Teachers, Postsecondary",590.0,0.27,99812.67869466626,97712.70827171448
Idaho,ID,"Engineering Teachers, Postsecondary",150.0,0.79,130764.03417015342,146835.7740585774
Illinois,IL,"Engineering Teachers, Postsecondary",1320.0,0.93,142754.30915473515,132883.68240444918
Indiana,IN,"Engineering Teachers, Postsecondary",1490.0,1.99,119523.37305224565,113495.44400711704
Iowa,IA,"Engineering Teachers, Postsecondary",440.0,1.19,130749.82136477313,114025.09824937479
Kansas,KS,"Engineering Teachers, Postsecondary",250.0,0.76,116195.13586449753,115120.06757572101
Kentucky,KY,"Engineering Teachers, Postsecondary",120.0,0.25,75591.31098245142,72124.23140792604
Louisiana,LA,"Engineering Teachers, Postsecondary",270.0,0.61,97320.21560979886,107892.54568561287
Maine,ME,"Engineering Teachers, Postsecondary",130.0,0.89,97371.53438609125,84697.2892340929
Maryland,MD,"Engineering Teachers, Postsecondary",840.0,1.31,108281.63392109054,96702.2207996385
Massachusetts,MA,"Engineering Teachers, Postsecondary",1070.0,1.25,114035.00539627421,98934.82239219183
Michigan,MI,"Engineering Teachers, Postsecondary",1570.0,1.54,132133.7251864662,112060.09357792325
Minnesota,MN,"Engineering Teachers, Postsecondary",540.0,0.78,122461.21333428161,103766.39606596017
Mississippi,MS,"Engineering Teachers, Postsecondary",220.0,0.8,124629.04585397398,113820.85657209503
Missouri,MO,"Engineering Teachers, Postsecondary",560.0,0.82,89206.92877790093,80035.20897176761
Montana,MT,"Engineering Teachers, Postsecondary",140.0,1.22,123821.9009031638,135900.48816713446
Nebraska,NE,"Engineering Teachers, Postsecondary",100.0,0.4,104870.79159900163,107432.07158505084
Nevada,NV,"Engineering Teachers, Postsecondary",210.0,0.66,114932.54346210606,110159.823325623
New Hampshire,NH,"Engineering Teachers, Postsecondary",100.0,0.62,120280.9482001756,96907.61876890059
New Jersey,NJ,"Engineering Teachers, Postsecondary",550.0,0.56,98708.51245199314,90587.44809759942
New Mexico,NM,"Engineering Teachers, Postsecondary",180.0,0.93,116242.33930617195,116720.61129834162
New York,NY,"Engineering Teachers, Postsecondary",3280.0,1.5,114379.38340151956,96270.45587375804
North Carolina,NC,"Engineering Teachers, Postsecondary",1430.0,1.29,,
North Dakota,ND,"Engineering Teachers, Postsecondary",160.0,1.66,109348.75909684642,108481.60872858194
Ohio,OH,"Engineering Teachers, Postsecondary",1540.0,1.17,118182.11315285694,111768.4595334148
Oklahoma,OK,"Engineering Teachers, Postsecondary",220.0,0.57,81445.45746601823,71209.38528176892
Oregon,OR,"Engineering Teachers, Postsecondary",420.0,0.92,115866.91513316252,102589.48676139452
Pennsylvania,PA,"Engineering Teachers, Postsecondary",3550.0,2.53,125255.52292702162,109503.89640036943
Rhode Island,RI,"Engineering Teachers, Postsecondary",200.0,1.78,128993.07426309962,126406.943369611
South Carolina,SC,"Engineering Teachers, Postsecondary",380.0,0.73,107403.96827938053,87872.09289914936
Tennessee,TN,"Engineering Teachers, Postsecondary",780.0,1.04,122207.05747683096,108778.92002553547
Texas,TX,"Engineering Teachers, Postsecondary",3310.0,1.08,110525.67460559178,103266.93874236057
Utah,UT,"Engineering Teachers, Postsecondary",370.0,0.96,115591.1705006766,105093.45399188092
Virginia,VA,"Engineering Teachers, Postsecondary",1470.0,1.56,118676.54823129119,102905.80574512602
Washington,WA,"Engineering Teachers, Postsecondary",590.0,0.73,120668.59530697524,111732.5618772099
West Virginia,WV,"Engineering Teachers, Postsecondary",170.0,1.04,85188.89855998589,85794.87235988233
Wisconsin,WI,"Engineering Teachers, Postsecondary",680.0,0.98,99392.58894233346,88144.23602258241
Wyoming,WY,"Engineering Teachers, Postsecondary",110.0,1.64,109092.30129733752,103688.55148876586
Alabama,AL,"Agricultural Sciences Teachers, Postsecondary",180.0,1.5,123157.73947968551,114603.07015055764
Arizona,AZ,"Agricultural Sciences Teachers, Postsecondary",90.0,0.49,88522.65795432222,66376.48494122269
Arkansas,AR,"Agricultural Sciences Teachers, Postsecondary",110.0,1.58,92023.03091285148,88221.8122868802
California,CA,"Agricultural Sciences Teachers, Postsecondary",210.0,0.2,116031.73609309731,109698.82912779413
Colorado,CO,"Agricultural Sciences Teachers, Postsecondary",190.0,1.17,79565.86317700395,67877.5640963411
Delaware,DE,"Agricultural Sciences Teachers, Postsecondary",90.0,3.44,91362.34732843965,99654.9853087216
Florida,FL,"Agricultural Sciences Teachers, Postsecondary",50.0,0.09,58316.08005521049,61569.555358375226
Georgia,GA,"Agricultural Sciences Teachers, Postsecondary",170.0,0.63,115154.93193017622,109882.65263509563
Hawaii,HI,"Agricultural Sciences Teachers, Postsecondary",70.0,2.06,80669.80490519047,87408.48030946683
Idaho,ID,"Agricultural Sciences Teachers, Postsecondary",120.0,2.56,119791.66666666667,114681.39818688983
Illinois,IL,"Agricultural Sciences Teachers, Postsecondary",430.0,1.26,95935.39226127086,81282.29400859858
Indiana,IN,"Agricultural Sciences Teachers, Postsecondary",150.0,0.81,152175.55399795115,145317.30198954008
Iowa,IA,"Agricultural Sciences Teachers, Postsecondary",260.0,2.86,75674.34798142195,69734.72668810289
Kansas,KS,"Agricultural Sciences Teachers, Postsecondary",210.0,2.53,104830.12824028874,115120.06757572101
Kentucky,KY,"Agricultural Sciences Teachers, Postsecondary",170.0,1.51,78171.98509941206,80718.99824962973
Louisiana,LA,"Agricultural Sciences Teachers, Postsecondary",30.0,0.32,91688.94342433936,71365.9669573601
Maryland,MD,"Agricultural Sciences Teachers, Postsecondary",130.0,0.84,91430.29287442456,75209.7003473824
Massachusetts,MA,"Agricultural Sciences Teachers, Postsecondary",50.0,0.25,111895.26535591947,98775.28037163905
Michigan,MI,"Agricultural Sciences Teachers, Postsecondary",250.0,1.0,138457.13133799453,142297.85789311744
Minnesota,MN,"Agricultural Sciences Teachers, Postsecondary",270.0,1.63,103268.54495392338,102628.45066701889
Mississippi,MS,"Agricultural Sciences Teachers, Postsecondary",90.0,1.37,114225.00894908835,112400.54964723272
Missouri,MO,"Agricultural Sciences Teachers, Postsecondary",220.0,1.33,75894.89469909368,69852.86127230445
Montana,MT,"Agricultural Sciences Teachers, Postsecondary",80.0,2.78,115958.80612010878,106304.67308091345
Nebraska,NE,"Agricultural Sciences Teachers, Postsecondary",470.0,8.07,106647.33899358046,106091.48674128891
New Jersey,NJ,"Agricultural Sciences Teachers, Postsecondary",50.0,0.22,80862.3360434101,72191.3124776579
New Mexico,NM,"Agricultural Sciences Teachers, Postsecondary",150.0,3.11,98401.68173779573,93952.63995017073
North Carolina,NC,"Agricultural Sciences Teachers, Postsecondary",430.0,1.61,115697.45749160493,112200.84217259206
North Dakota,ND,"Agricultural Sciences Teachers, Postsecondary",160.0,6.52,98416.07850454979,101423.66332612539
Ohio,OH,"Agricultural Sciences Teachers, Postsecondary",70.0,0.22,76423.06319557858,68906.21789117338
